Photo ID,Common Name,Scientific Name,Project Name,Animal ID,Animal Group
d17098s31i1,White-tailed Deer,Odocoileus virginianus,Carl Sandburg Home NHS Bear Project,3,10
d17098s29i1,Coyote,Canis latrans,Carl Sandburg Home NHS Bear Project,1,1
d17098s22i1,Northern Raccoon,Procyon lotor,Carl Sandburg Home NHS Bear Project,7,11
d17098s15i1,Wild Turkey,Meleagris gallopavo,Carl Sandburg Home NHS Bear Project,12,9
d17098s13i1,Northern Raccoon,Procyon lotor,Carl Sandburg Home NHS Bear Project,7,11
d17097s8i1,Eastern Gray Squirrel,Sciurus carolinensis,Carl Sandburg Home NHS Bear Project,28,8
d17097s25i1,Bobcat,Lynx rufus,Carl Sandburg Home NHS Bear Project,5,2
d17097s20i1,Northern Raccoon,Procyon lotor,Carl Sandburg Home NHS Bear Project,7,11
d17097s10i1,American Black Bear,Ursus americanus,Carl Sandburg Home NHS Bear Project,4,13
d17095s10i1,American Black Bear,Ursus americanus,Carl Sandburg Home NHS Bear Project,4,13
d17094s7i10,White-tailed Deer,Odocoileus virginianus,Carl Sandburg Home NHS Bear Project,3,10
d17094s4i2,Northern Raccoon,Procyon lotor,Carl Sandburg Home NHS Bear Project,7,11
d17094s2i2,Bobcat,Lynx rufus,Carl Sandburg Home NHS Bear Project,5,2
d17094s14i4,White-tailed Deer,Odocoileus virginianus,Carl Sandburg Home NHS Bear Project,3,10
d17094s14i9,White-tailed Deer,Odocoileus virginianus,Carl Sandburg Home NHS Bear Project,3,10
d17094s13i1,White-tailed Deer,Odocoileus virginianus,Carl Sandburg Home NHS Bear Project,3,10
d17094s11i3,Eastern Gray Squirrel,Sciurus carolinensis,Carl Sandburg Home NHS Bear Project,28,8
d17090s16i1,American Black Bear,Ursus americanus,Carl Sandburg Home NHS Bear Project,4,13
d17084s19i4,Virginia Opossum,Didelphis virginiana,Carl Sandburg Home NHS Bear Project,9,5
d17079s11i12,Northern Raccoon,Procyon lotor,Carl Sandburg Home NHS Bear Project,7,11
d17817s11i1,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i2,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i3,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i4,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i5,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i6,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i7,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i8,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i10,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i11,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i12,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i13,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i14,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17817s11i15,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d16556s48i23,White-tailed Deer,Odocoileus virginianus,Prairie Ridge Project,3,10
d17798s8i5,Unknown Bird,Unknown Bird,Mount Kenya Survey,21,15
d17798s5i14,Unknown Bird,Unknown Bird,Mount Kenya Survey,21,15
d17691s4i12,American Black Bear,Ursus americanus,Smithsonian BioAcoustic Monitoring Project,4,13
d17691s21i3,Grey Fox,Urocyon cinereoargenteus,Smithsonian BioAcoustic Monitoring Project,6,1
d17690s6i15,American Black Bear,Ursus americanus,Smithsonian BioAcoustic Monitoring Project,4,13
d17690s6i16,American Black Bear,Ursus americanus,Smithsonian BioAcoustic Monitoring Project,4,13
d17690s6i17,American Black Bear,Ursus americanus,Smithsonian BioAcoustic Monitoring Project,4,13
d17690s29i3,Wild Turkey,Meleagris gallopavo,Smithsonian BioAcoustic Monitoring Project,12,9
d17682s66i24,American Black Bear,Ursus americanus,Smithsonian BioAcoustic Monitoring Project,4,13
d17682s66i25,American Black Bear,Ursus americanus,Smithsonian BioAcoustic Monitoring Project,4,13
d17682s65i5,Eastern Gray Squirrel,Sciurus carolinensis,Smithsonian BioAcoustic Monitoring Project,28,8
d17682s3i12,American Black Bear,Ursus americanus,Smithsonian BioAcoustic Monitoring Project,4,13
d17682s19i1,American Black Bear,Ursus americanus,Smithsonian BioAcoustic Monitoring Project,4,13
d17682s18i22,American Black Bear,Ursus americanus,Smithsonian BioAcoustic Monitoring Project,4,13
d17681s4i10,Northern Raccoon,Procyon lotor,Smithsonian BioAcoustic Monitoring Project,7,11
d17637s7i9,Eastern Gray Squirrel,Sciurus carolinensis,NCSU Camera Trapping,28,8
d17637s2i3,White-tailed Deer,Odocoileus virginianus,NCSU Camera Trapping,3,10
d15815s22i3,Unknown Canid,Unknown Canid,Okaloosa S.C.I.E.N.C.E. Project,107,15
d15813s14i4,Unknown Canid,Unknown Canid,Okaloosa S.C.I.E.N.C.E. Project,107,15
d17794s6i4,Unknown Bird,Unknown Bird,Mount Kenya Survey,21,15
d17798s5i15,Unknown Bird,Unknown Bird,Mount Kenya Survey,21,15
d15777s9i4,Bobcat,Lynx rufus,Okaloosa S.C.I.E.N.C.E. Project,5,2
4187s3i187,No Animal,No Animal,Okaloosa S.C.I.E.N.C.E. Project,111,14
4187s3i193,No Animal,No Animal,Okaloosa S.C.I.E.N.C.E. Project,111,14
4187s3i249,No Animal,No Animal,Okaloosa S.C.I.E.N.C.E. Project,111,14
4187s3i326,No Animal,No Animal,Okaloosa S.C.I.E.N.C.E. Project,111,14
4187s3i338,No Animal,No Animal,Okaloosa S.C.I.E.N.C.E. Project,111,14
d15975s26i1,Wild Turkey,Meleagris gallopavo,Okaloosa S.C.I.E.N.C.E. Project,12,9
d15937s16i1,Wild Boar,Sus scrofa,Okaloosa S.C.I.E.N.C.E. Project,25,3
d15937s6i7,Wild Boar,Sus scrofa,Okaloosa S.C.I.E.N.C.E. Project,25,3
d15806s31i9,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
4383s13i1,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d17680s9i1,White-tailed Deer,Odocoileus virginianus,Smithsonian BioAcoustic Monitoring Project,3,10
d17680s9i6,White-tailed Deer,Odocoileus virginianus,Smithsonian BioAcoustic Monitoring Project,3,10
d17634s200i12,White-tailed Deer,Odocoileus virginianus,NCSU Camera Trapping,3,10
d17634s108i3,Northern Raccoon,Procyon lotor,NCSU Camera Trapping,7,11
d17634s106i2,Grey Fox,Urocyon cinereoargenteus,NCSU Camera Trapping,6,1
d17854s7i22,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d17650s7i3,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d17580s15i2,Northern Raccoon,Procyon lotor,Students Discover North Carolina,7,11
d17544s8i2,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d17544s5i3,Red Fox,Vulpes vulpes,Students Discover North Carolina,38,1
d17543s58i5,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d17543s29i5,Coyote,Canis latrans,Students Discover North Carolina,1,1
d17853s17i1,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d17853s15i21,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d17853s15i23,White-tailed Deer,Odocoileus virginianus,Students Discover North Carolina,3,10
d17878s7i5,Coyote,Canis latrans,Okaloosa S.C.I.E.N.C.E. Project,1,1
d17878s7i6,Coyote,Canis latrans,Okaloosa S.C.I.E.N.C.E. Project,1,1
d17878s7i10,Coyote,Canis latrans,Okaloosa S.C.I.E.N.C.E. Project,1,1
d15939s3i14,Wild Boar,Sus scrofa,Okaloosa S.C.I.E.N.C.E. Project,25,3
d15937s17i4,Wild Boar,Sus scrofa,Okaloosa S.C.I.E.N.C.E. Project,25,3
d15937s17i5,Wild Boar,Sus scrofa,Okaloosa S.C.I.E.N.C.E. Project,25,3
d15937s15i12,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
4395s1i30,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
4394s7i1,Coyote,Canis latrans,Okaloosa S.C.I.E.N.C.E. Project,1,1
d17640s15i1,Eastern Gray Squirrel,Sciurus carolinensis,NCSU Camera Trapping,28,8
d17640s9i1,Eastern Gray Squirrel,Sciurus carolinensis,NCSU Camera Trapping,28,8
d17640s8i3,White-tailed Deer,Odocoileus virginianus,NCSU Camera Trapping,3,10
d17640s5i1,Unknown Animal,Unknown Animal,NCSU Camera Trapping,26,14
d17640s4i3,White-tailed Deer,Odocoileus virginianus,NCSU Camera Trapping,3,10
d17860s32i2,Coyote,Canis latrans,Stone Mountain Trail Building Project,1,1
d17860s28i5,Coyote,Canis latrans,Stone Mountain Trail Building Project,1,1
d17860s9i25,White-tailed Deer,Odocoileus virginianus,Stone Mountain Trail Building Project,3,10
d17616s12i1,White-tailed Deer,Odocoileus virginianus,NCSU Camera Trapping,3,10
d17625s3i8,No Animal,No Animal,NCSU Camera Trapping,111,14
d17625s3i7,No Animal,No Animal,NCSU Camera Trapping,111,14
d17625s2i26,No Animal,No Animal,NCSU Camera Trapping,111,14
d17625s2i15,No Animal,No Animal,NCSU Camera Trapping,111,14
d17357s2i39,American Black Bear,Ursus americanus,Urban to Wild Project,4,13
d17800s8i40,African Buffalo,Syncerus caffer,Mount Kenya Survey,87,13
d17795s72i1,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17795s72i3,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17795s120i6,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d15806s9i7,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15806s41i29,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15806s40i4,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15806s4i9,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15806s39i25,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15806s31i8,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15806s11i53,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15806s11i59,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15806s11i61,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15806s11i66,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15805s6i69,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15805s4i68,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15805s19i5,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15805s19i18,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15805s19i19,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d15805s19i23,White-tailed Deer,Odocoileus virginianus,Okaloosa S.C.I.E.N.C.E. Project,3,10
d17788s82i22,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17798s9i3,Zorilla,Ictonyx striatus,Mount Kenya Survey,48,5
d17797s122i2,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17797s122i1,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17797s61i2,Serval,Leptailurus serval,Mount Kenya Survey,47,2
d17783s19i2,Central African Large-spotted Genet,Genetta maculata,Mount Kenya Survey,88,11
d17783s15i1,Blue Monkey,Cercopithecus mitis,Mount Kenya Survey,82,4
d17783s12i7,Unknown Civet_Genet_Linsang,Unknown Civet_Genet_Linsang,Mount Kenya Survey,118,15
d17783s3i1,Blue Monkey,Cercopithecus mitis,Mount Kenya Survey,82,4
d17826s8i1,Slender Mongoose,Herpestes sanguineus,Mount Kenya Survey,112,6
d17826s8i2,Slender Mongoose,Herpestes sanguineus,Mount Kenya Survey,112,6
d17826s8i3,Slender Mongoose,Herpestes sanguineus,Mount Kenya Survey,112,6
d17826s8i8,Slender Mongoose,Herpestes sanguineus,Mount Kenya Survey,112,6
d17826s8i16,Slender Mongoose,Herpestes sanguineus,Mount Kenya Survey,112,6
d17826s8i22,Slender Mongoose,Herpestes sanguineus,Mount Kenya Survey,112,6
d17826s6i1,Unknown Animal,Unknown Animal,Mount Kenya Survey,26,14
d17826s10i1,Slender Mongoose,Herpestes sanguineus,Mount Kenya Survey,112,6
d17800s3i2,African Buffalo,Syncerus caffer,Mount Kenya Survey,87,13
d17794s13i2,Blue Monkey,Cercopithecus mitis,Mount Kenya Survey,82,4
d17794s11i2,Blue Monkey,Cercopithecus mitis,Mount Kenya Survey,82,4
d17792s3i1,Zorilla,Ictonyx striatus,Mount Kenya Survey,48,5
d17788s94i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s88i1,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17788s88i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17788s88i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17788s88i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17788s88i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17788s88i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17788s86i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s86i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s86i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s82i8,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s82i11,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s82i17,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s82i33,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s82i36,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s82i48,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s82i6,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s82i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s71i5,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17788s71i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17788s133i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s133i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s133i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s133i12,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s133i22,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s133i23,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s126i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s126i6,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s126i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s126i11,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s112i1,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s112i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s111i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17788s111i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s84i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17786s84i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17786s83i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s83i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s57i1,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17786s53i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s53i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s53i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s161i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s129i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s129i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s123i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s123i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s123i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s109i1,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s108i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s108i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17786s108i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17785s7i5,Suni,Nesotragus moschatus,Mount Kenya Survey,96,10
d17785s3i2,Suni,Nesotragus moschatus,Mount Kenya Survey,96,10
d17785s3i4,Suni,Nesotragus moschatus,Mount Kenya Survey,96,10
d17785s2i25,Suni,Nesotragus moschatus,Mount Kenya Survey,96,10
d17783s7i5,Central African Large-spotted Genet,Genetta maculata,Mount Kenya Survey,88,11
d17783s6i1,Blue Monkey,Cercopithecus mitis,Mount Kenya Survey,82,4
d17783s2i17,Blue Monkey,Cercopithecus mitis,Mount Kenya Survey,82,4
d17783s13i1,Unknown Civet_Genet_Linsang,Unknown Civet_Genet_Linsang,Mount Kenya Survey,118,15
d17780s93i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s78i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s56i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s51i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17833s2i62,Rock Hyrax,Procavia capensis,Mount Kenya Survey,106,6
d17827s48i5,Rock Hyrax,Procavia capensis,Mount Kenya Survey,106,6
d17774s39i15,African Buffalo,Syncerus caffer,Mount Kenya Survey,87,13
d17770s129i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17769s14i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17769s8i30,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17769s8i53,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17756s113i15,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17756s113i10,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17756s68i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17755s19i6,Suni,Nesotragus moschatus,Mount Kenya Survey,96,10
d17755s19i3,Suni,Nesotragus moschatus,Mount Kenya Survey,96,10
d17814s4i1,Rock Hyrax,Procavia capensis,Mount Kenya Survey,106,6
d17802s104i1,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17802s104i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17802s104i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17802s104i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17802s104i7,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17802s104i8,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17802s104i9,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17802s104i10,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17799s106i1,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17799s106i2,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17799s106i3,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17799s106i4,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17797s169i1,Black-fronted Duiker,Cephalophus nigrifrons,Mount Kenya Survey,27,10
d17797s160i4,Slender Mongoose,Herpestes sanguineus,Mount Kenya Survey,112,6
d17797s160i1,Slender Mongoose,Herpestes sanguineus,Mount Kenya Survey,112,6
d17797s160i2,Slender Mongoose,Herpestes sanguineus,Mount Kenya Survey,112,6
d17782s87i25,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17782s84i6,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s84i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s67i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s67i18,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s67i21,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s62i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s58i1,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s58i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s48i10,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17782s48i18,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17782s38i5,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17782s38i37,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17782s38i68,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17782s33i8,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s33i9,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s131i1,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17782s113i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s113i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s103i5,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s103i6,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17782s103i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s79i1,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s78i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s71i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s71i7,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s71i8,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s62i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s62i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s62i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s61i2,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s61i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s61i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s51i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s42i6,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17780s42i7,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17780s42i8,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17780s42i9,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17780s42i10,Leopard,Panthera pardus,Mount Kenya Survey,35,2
d17780s29i3,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s29i4,Spotted Hyaena,Crocuta crocuta,Mount Kenya Survey,34,1
d17780s102i2,Aardvark,Orycteropus afer,Mount Kenya Survey,113,12
d17778s9i19,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17778s4i60,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17778s3i48,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17778s3i64,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17778s18i51,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17778s18i292,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17777s7i16,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
d17777s3i7,Bushbuck,Tragelaphus scriptus,Mount Kenya Survey,36,10
