animal_id,source
39,d17439s15i1
43,d17438s4i3
43,d17437s16i4
43,d17435s30i9
43,d17435s30i10
43,d17435s30i11
28,d17409s8i1
3,d17409s6i5
3,d17409s6i7
3,d17409s37i2
4,d17408s6i1
3,d17408s5i2
3,d17408s5i7
7,d17407s43i1
4,d17405s2i2
4,d17394s13i1
4,d17394s13i2
4,d17394s13i3
4,d17394s13i4
4,d17394s13i5
4,d17394s13i6
5,d17392s27i1
5,d17392s27i2
5,d17392s27i3
3,d17391s42i3
3,d17391s42i7
3,d17391s42i8
3,d17391s42i9
3,d17391s42i10
67,d16255s52i10
67,d16255s51i4
3,d16255s3i110
90,d16240s79i9
3,d16239s66i36
3,d16109s16i11
3,d16109s11i11
1,d16108s1i4
1,d16108s1i6
6,4364s11i2
3,4359s10i11
3,4359s10i18
25,4358s2i7
7,d16545s61i1
3,d16545s77i6
9,d16545s37i1
10,d16545s7i10
1,d17410s76i4
1,d17412s15i8
1,d17410s61i2
3,d15990s8i5
3,d15990s8i10
3,d15990s7i4
3,d15990s7i8
3,d15990s2i35
3,d15990s2i40
3,d15990s17i7
3,d15990s17i8
3,d15990s17i9
3,d15990s13i15
7,d15990s11i4
3,d15990s1i20
3,d15990s1i38
3,d15990s1i60
3,d15989s6i2
101,d17303s61i6
51,d17372s10i4
20,d17372s6i4
39,d17375s56i1
126,d17375s8i2
39,d17377s6i2
126,d17378s30i1
65,d17378s27i2
108,d17379s20i17
108,d17379s20i20
3,d16267s95i57
3,d16267s95i52
3,d16267s95i49
3,d16267s95i48
3,d16266s73i30
3,d16266s72i12
3,d16266s72i9
3,d16266s61i1
7,d16266s43i10
7,d16266s43i8
7,d16266s43i4
7,d16266s43i2
127,d16264s103i1
3,d16263s179i36
127,d16263s174i5
3,d16263s162i4
3,d16261s48i68
3,d16261s28i35
3,d16261s5i41
3,d16261s5i33
3,d16261s3i6
3,d16260s103i23
3,d16260s103i7
3,d16260s79i9
9,d16260s60i8
7,d16260s7i2
7,d16260s7i1
7,d16260s2i20
7,d16260s2i16
7,d16260s2i10
3,d16259s24i2
3,d16259s5i30
7,d16258s91i2
3,d16253s72i40
3,d16253s72i22
3,d16253s72i14
3,d16253s72i12
3,d16253s4i87
3,d16251s108i2
3,d16251s54i18
3,d16251s47i21
3,d16251s47i14
3,d16251s17i15
3,d16251s17i14
70,d16250s78i9
70,d16250s39i3
7,d16250s13i60
7,d16250s13i27
3,d16248s67i36
7,d16248s30i26
3,d16248s9i63
3,d16248s9i40
3,d16248s8i63
3,d16248s8i62
3,d16247s40i12
3,d16247s40i5
7,d16246s25i12
7,d16246s25i5
7,d16246s19i2
3,d16246s15i6
7,d16246s4i40
7,d16246s4i26
7,d16245s82i18
7,d16245s82i16
7,d16245s82i6
21,d16245s65i6
7,d16245s63i4
7,d16245s63i3
3,d16245s22i1
3,d16245s7i97
3,d16245s7i90
3,d16245s7i5
3,d16245s7i3
3,d16245s3i2
3,d16244s61i100
3,d16244s61i93
3,d16244s34i8
3,d16244s34i5
3,d16244s28i3
3,d16244s20i87
3,d16244s20i72
3,d16244s20i38
3,d16244s2i39
3,d16244s2i35
3,d16244s2i33
3,d16244s2i14
1,d16243s121i1
7,d16243s51i14
3,d16243s36i6
3,d16243s4i21
3,d16243s4i7
3,d16242s123i6
3,d16242s115i7
3,d16242s4i38
3,d16242s2i78
3,d16241s67i6
3,d16241s67i7
3,d16239s66i62
3,d16239s10i9
5,d16238s92i19
5,d16238s92i14
3,d16238s28i5
3,d16238s17i63
3,d16238s17i57
3,d16238s3i75
3,d16238s3i24
3,d16238s3i15
3,d16234s87i20
3,d16237s23i13
7,d16237s20i24
7,d16237s20i18
7,d16237s20i14
127,d16234s31i2
127,d16234s31i4
3,d16235s21i23
3,d16235s21i6
7,d16235s5i59
7,d16235s5i60
7,d16235s4i6
128,d16234s58i12
7,d16234s41i6
7,d16234s41i2
41,d17375s1i1
41,d17375s1i3
52,d17373s24i6
52,d17373s24i10
129,d17372s8i18
129,d17372s7i12
20,d17372s4i3
54,d17372s3i2
51,d17372s10i5
108,d17308s16i1
97,d17272s21i1
3,d17267s45i22
3,d17267s41i1
28,d17267s32i2
3,d17264s47i7
3,d17278s35i3
7,d17276s10i62
10,d17384s9i3
39,d16428s7i1
114,d16428s3i1
43,d17382s18i2
21,d17382s14i1
108,d17381s28i7
108,d17308s6i6
130,d17306s7i5
130,d17306s6i2
38,d17278s44i1
3,d17278s35i1
33,d17278s111i2
7,d17277s3i55
38,d17276s26i1
3,d17271s9i31
21,d17269s17i1
3,d17266s98i13
3,d17266s94i8
3,d17266s137i47
3,d17266s119i36
3,d17264s47i68
3,2605s77i3
6,2605s28i1
3,2605s21i9
7,2603s81i2
3,2603s318i10
6,2603s267i3
9,2603s266i6
3,2603s262i3
1,2603s112i3
3,d16561s5i72
3,d16557s57i3
3,d16545s91i6
3,d16545s87i6
6,d16335s11i1
3,d17268s81i8
3,d17268s72i92
3,d17268s72i98
3,d17268s72i136
3,d17268s7i93
3,d17268s7i110
3,d17268s60i5
3,d17268s31i1
3,d17268s30i119
3,d17268s29i36
7,d17268s23i1
3,d17268s20i18
3,d17268s13i27
3,d17267s5i29
3,d17267s4i3
3,d17267s28i8
3,d17265s51i24
12,d17265s45i107
7,d17263s3i3
7,d17263s16i10
44,d16428s38i3
43,d16425s18i4
46,d16422s86i4
127,d16422s105i3
51,d16421s81i52
51,d16421s81i69
120,d16421s79i7
51,d16421s61i9
45,d16421s51i7
3,d16168s13i10
12,d16147s22i1
7,d16914s2i1
3,d16775s18i6
1,d16772s5i1
6,d16699s28i3
7,d16699s22i3
3,d16699s6i3
12,d16881s6i1
12,d16881s3i3
3,d16565s6i2
3,d16565s6i1
26,d16565s3i1
70,4025s113i1
1,4025s97i2
70,4025s94i3
70,4025s94i2
6,4023s270i1
9,4023s41i1
6,4023s39i1
5,4022s25i8
97,4022s19i1
1,4021s54i11
1,4021s15i3
1,4009s30i2
9,4020s272i2
6,d16075s2i2
1,4016s336i3
5,4014s4i1
1,4013s85i2
1,4013s29i2
1,4005s5i9
1,4005s2i17
1,4005s2i11
1,4005s2i10
1,4005s2i9
6,4002s22i1
1,d17157s33i1
3,4010s8i10
3,4010s17i2
3,d16545s85i9
3,d16545s83i1
28,572s92i1
114,d16490s6i3
131,d16490s4i8
1,d16413s16i1
1,d16404s5i1
25,d15743s10i9
3,d15742s12i5
3,d15742s14i1
1,4322s8i5
71,d17140s25i8
6,4023s171i3
5,4163s4i9
8,4016s197i3
8,4016s164i6
8,4016s107i4
8,4016s25i3
38,d16170s32i2
12,d16142s10i6
12,d16142s4i3
4,d17186s19i1
4,d17186s19i2
4,d17186s19i4
55,d16791s58i4
55,d16791s58i2
55,d16791s58i1
90,d17143s40i11
90,d17143s40i10
90,d17143s40i7
90,d17143s40i4
90,d17143s40i3
90,d17143s40i2
32,d17143s20i3
132,d17143s6i3
90,d16899s40i61
90,d16899s38i71
90,d16899s38i65
90,d16899s38i59
90,d16899s38i53
90,d16899s38i38
90,d16899s38i31
90,d16899s32i31
6,d16899s1i2
6,d16899s1i1
5,d16898s14i11
5,d16898s14i8
5,d16898s14i2
5,d16898s14i1
1,d16898s11i32
1,d16898s11i27
1,d16898s11i24
6,d16898s10i4
6,d16898s10i2
133,d16898s7i2
134,d16897s14i4
134,d16897s14i3
32,d16897s7i11
134,d16896s13i2
6,d16896s3i12
32,d16895s31i9
32,d16895s31i4
132,d16895s29i1
132,d16895s29i3
3,4312s2i14
55,d16791s9i1
28,d17185s7i1
5,d16024s24i1
90,d16020s5i63
3,d15745s3i32
90,d16479s19i9
90,d16479s19i1
97,d16477s92i3
97,d16477s92i2
97,d16477s91i24
97,d16477s91i14
97,d16477s91i3
134,d16477s86i3
134,d16477s86i2
6,d16477s85i1
6,d16477s66i1
51,d16477s58i1
8,d16477s24i2
108,d16336s70i10
108,d16336s70i3
10,d16336s59i3
108,d16336s58i6
1,4322s8i4
1,4322s8i1
90,d16892s23i1
3,4312s2i15
3,4311s5i10
28,4310s17i4
60,4310s12i5
38,3308s126i2
28,3308s125i1
38,3308s113i2
38,3308s107i1
38,3308s96i8
38,3308s95i2
38,3308s61i1
38,3308s61i3
38,3308s49i1
38,3308s48i3
3,3308s34i7
38,3308s22i1
4,d16988s81i32
3,d16988s69i310
3,d16988s68i29
3,d16988s19i51
3,d16988s18i4
3,d16988s18i19
3,d16988s18i35
3,d15746s7i28
3,d15746s6i103
3,d15746s2i48
3,d16990s79i29
3,d16990s2i54
4,d16986s21i64
4,d16986s21i130
90,d16899s38i33
3,d16065s2i19
3,d16065s13i15
3,d16065s13i16
8,d16063s8i1
6,d16063s7i3
9,d16063s5i1
6,d16063s29i3
8,d16063s28i3
6,d16063s24i1
25,d16063s22i5
25,d16063s21i1
25,d16063s21i8
25,d16063s15i7
8,d16063s10i1
3,d15745s3i21
3,d15745s3i56
134,d16477s76i1
3,d15739s2i1
3,4006s164i1
3,4006s198i3
1,d16830s18i1
3,4023s240i5
8,4023s128i1
1,4023s12i3
3,d16883s64i16
3,d16883s64i21
3,d15744s17i6
3,d15744s16i5
3,d15744s16i6
3,d15744s16i7
3,d15744s16i8
3,d15744s16i9
3,d15744s16i10
3,d15744s14i15
5,d15743s1i3
132,d16325s102i1
132,d16325s46i5
132,d16325s46i6
21,d16956s189i1
3,d16920s54i9
3,d16941s47i4
3,d16941s47i3
3,d16941s47i11
55,d16377s63i6
55,d16377s63i5
59,d17109s8i11
87,d17109s2i2
20,d16726s3i1
4,d17069s4i2
28,d17005s12i6
28,d17005s12i5
28,d17005s12i4
28,d17005s12i2
28,d17005s12i3
28,d17005s12i1
1,d17004s43i4
1,d17004s43i1
114,d17004s9i3
28,d17004s3i1
3,d16963s26i3
3,d16963s25i3
3,d16963s25i5
3,4143s32i12
3,4143s32i11
3,4143s32i10
95,d17022s11i2
95,d17022s12i1
5,d17011s208i1
5,d17011s208i3
5,d17011s208i2
90,d17011s195i3
28,d17011s15i3
1,d17010s18i3
4,d17014s46i3
7,d16271s112i2
3,d16271s37i4
5,d16271s32i2
3,d16271s31i5
3,d16271s18i3
3,d16368s8i10
7,d17009s74i1
3,d16318s50i3
7,d16318s40i3
5,d16952s40i1
3,d16952s6i12
3,d16922s81i26
3,d16922s81i34
3,d16922s81i37
3,d16922s6i17
3,d16922s6i16
4,d17013s98i4
90,d17010s67i1
25,d15946s7i63
3,d16872s4i3
3,d16866s61i9
3,d16866s61i4
3,d16866s61i8
135,d17109s7i2
135,d17109s7i5
136,d17109s3i4
55,d16377s63i1
55,d16377s63i2
55,d16377s63i3
55,d16377s63i4
25,d16377s43i188
137,d16377s36i1
137,d16377s36i2
3,4143s32i4
3,4143s32i5
3,4143s32i6
3,4143s32i9
3,d16861s24i7
108,d16336s80i1
101,d16336s18i2
114,d16844s10i3
69,d16997s27i4
1,4151s25i9
28,3941s25i2
28,d16996s188i1
4,d17000s15i15
4,d17000s15i14
4,d17000s15i13
4,d17000s15i10
4,d17000s15i11
4,d17000s15i12
12,d16998s32i5
12,d16998s29i4
1,d16998s27i5
1,d16998s24i3
5,d16998s4i2
12,d16997s20i1
1,d16995s22i6
1,d16995s14i2
1,d16995s11i6
3,d16978s12i6
69,d16975s11i1
5,d16973s88i3
9,d16973s68i3
7,d16973s10i3
3,d16846s15i5
3,d16842s7i1
1,d16842s6i5
3,d16838s56i3
3,4132s27i3
9,d16889s8i5
138,d16886s46i3
138,d16886s31i1
132,d16326s27i5
132,d16326s20i23
132,d16326s20i22
4,d17000s5i2
5,d16998s4i3
12,d16998s29i6
1,d16998s15i1
134,d16325s68i2
132,d16325s58i1
71,d16325s38i3
132,d16325s31i10
132,d16325s31i6
132,d16325s22i11
54,d16325s7i5
54,d16325s7i16
54,d16308s18i37
54,d16308s18i32
54,d16308s18i22
54,d16308s18i11
90,d17002s12i1
3,d16997s38i6
90,d16997s18i2
90,d16997s18i3
139,d16329s97i1
139,d16329s97i2
139,d16329s97i3
139,d16329s97i4
139,d16329s97i5
139,d16329s97i6
139,d16329s97i7
139,d16329s97i8
139,d16329s97i9
127,d16329s63i5
21,d16329s38i10
1,d16176s85i2
1,d16176s85i1
1,d16176s84i1
44,d16471s4i2
51,d16466s31i2
32,d16466s3i4
51,d16466s2i13
101,d16465s88i36
21,d16464s32i1
3,d16811s65i23
3,d16922s81i25
23,d16466s5i1
101,d16466s21i1
24,d16464s94i3
101,d16464s93i5
101,d16464s80i1
101,d16464s78i11
21,d16464s44i4
21,d16464s43i10
21,d16464s39i1
101,d16464s37i1
21,d16464s23i1
21,d16464s23i2
68,4149s2i3
1,4025s97i3
70,4025s94i4
7,4025s40i5
7,4025s39i9
70,4025s165i1
3,4013s9i26
3,4013s43i9
3,4013s25i68
3,4013s25i329
3,4013s22i74
3,4013s2i44
1,4005s71i2
1,4005s71i10
70,4005s139i2
70,4005s139i6
7,3997s155i15
127,d15862s1i3
65,4337s2i7
3,d16965s7i62
3,d16965s7i80
3,d16965s2i63
4,d16915s11i8
4,d16907s5i23
4,d16907s1i13
38,d16836s43i2
21,d16836s19i1
28,4159s27i17
3,4157s31i11
3,4151s20i24
3,4132s32i4
3,4132s32i8
1,3996s182i6
10,3996s110i3
7,d16852s11i5
3,d16852s6i2
1,d16852s3i27
1,d16852s3i14
3,d16850s22i2
3,d16850s15i2
7,d16850s13i12
3,d16850s4i3
#N/A,3682s2i6
#N/A,d16634s12i20
88,d16386s56i12
25,d16385s74i7
88,d16385s70i1
3,3426s45i2
25,d16383s7i15
1,3406s28i5
3,3401s123i11
3,3401s71i9
9,3401s15i2
6,2977s443i1
87,d16382s27i2
#N/A,d16382s20i2
75,d16381s2i2
#N/A,d16380s74i2
10,2977s306i1
6,2977s305i2
25,d16380s47i14
54,d16308s18i1
#N/A,d16378s42i10
55,d16378s30i3
9,d16308s10i1
138,d16326s57i10
138,d16326s31i2
132,d16326s3i1
8,2977s23i2
132,d16326s20i30
132,d16326s20i29
132,d16326s20i27
132,d16326s20i28
132,d16326s20i26
132,d16326s20i25
132,d16326s20i24
132,d16326s20i21
132,d16326s20i18
132,d16326s20i19
132,d16326s20i17
8,2977s16i2
114,2977s11i9
54,d16325s7i4
6,d16888s44i3
39,d16888s11i1
#N/A,d16888s6i1
132,d16888s3i2
132,d16888s3i7
90,d16889s46i1
2,d16889s39i1
2,d16889s34i1
2,d16889s33i24
9,d16889s8i4
3,d16891s17i1
6,2974s257i1
132,d16886s41i11
26,2972s665i2
132,d16886s37i6
9,d16886s36i5
138,d16886s32i1
1,2972s518i3
26,2972s502i6
1,2972s489i1
1,2972s387i2
1,2972s358i1
35,d16380s60i2
1,2972s319i5
1,2972s319i4
3,d16893s56i14
1,2970s225i2
5,d16893s15i2
12,2970s154i1
10,d16482s68i8
7,d16482s36i3
58,d16482s28i3
58,d16482s22i4
58,d16482s18i8
58,d16482s17i25
58,d16482s17i7
7,d16893s50i11
9,d16893s35i7
138,d16892s7i5
3,d16892s62i6
9,d16892s46i10
138,d16892s32i5
1,d16629s37i3
1,d16629s37i2
1,d16629s37i4
9,4412s23i8
39,d16640s34i5
3,d16908s4i7
1,d16906s9i1
1,d16906s9i2
1,d16906s9i51
6,d16699s9i1
6,d16699s28i2
1,d16699s17i1
1,d16699s17i4
1,d16699s17i7
3,4011s99i1
7,d16640s19i4
3,d16599s42i14
10,d16599s4i1
7,d16599s30i15
3,d16599s25i18
3,d16599s20i20
7,d16599s17i3
10,d16599s14i3
7,d16599s13i2
1,3997s1i1
134,d16888s64i1
138,d16886s18i3
138,d16326s31i5
132,d16326s20i14
134,d16325s68i8
9,d16325s67i5
7,d16600s3i6
3,d16812s133i10
6,d16812s122i4
6,d16812s11i7
1,d16720s18i2
9,d16718s5i1
9,d16718s4i1
3,d16717s43i7
3,d16642s45i10
3,d16642s19i2
7,d16642s5i1
3,d16601s39i12
3,d16601s34i11
3,d16642s45i9
3,d16601s40i6
3,d16601s40i12
7,d16601s33i1
61,d16380s8i11
61,d16380s8i22
114,d16578s25i42
#N/A,d16578s18i7
3,4337s14i2
10,d16452s44i3
126,d16452s29i22
3,d16852s13i9
3,d16079s4i13
6,d16079s2i4
6,d16078s2i2
3,d16074s1i21
3,d16074s1i36
65,d16058s6i1
8,4020s117i1
8,4020s111i5
8,3996s7i72
3,3996s179i9
3,3996s103i12
#N/A,d16460s211i8
#N/A,d16460s211i7
#N/A,d16460s211i6
#N/A,d16460s211i5
#N/A,d16460s211i4
#N/A,d16460s211i2
#N/A,d16460s211i1
#N/A,d16460s211i3
21,d16460s138i1
101,d16437s205i1
51,d16456s46i4
10,d16456s45i1
127,d16218s4i1
20,d16707s7i1
20,d16707s5i4
58,d16597s91i1
58,d16597s82i10
58,d16597s80i14
58,d16597s80i25
58,d16597s79i19
58,d16597s78i2
58,d16597s65i2
58,d16597s64i10
58,d16597s57i2
58,d16597s56i4
7,d16597s45i1
58,d16597s30i4
#N/A,d16456s7i3
#N/A,d16439s24i2
40,d16439s2i4
114,d16458s19i3
39,d16825s6i16
#N/A,d16438s48i3
101,d16437s274i12
21,d16440s43i5
21,d16440s9i25
101,d16440s7i2
101,d16440s6i64
1,d16434s28i47
127,d16436s31i1
#N/A,d16489s56i2
104,d16489s36i15
104,d16489s24i44
62,d16488s26i1
25,d16488s22i4
25,d16488s22i8
106,d16488s13i8
104,d16487s72i10
75,d16487s70i2
65,d16487s7i3
131,d16487s36i12
104,d16487s15i2
104,d16487s110i1
104,d16487s108i3
84,d16486s12i1
84,d16486s11i1
84,d16486s11i6
104,d16485s6i35
103,d16485s49i29
103,d16485s49i15
103,d16485s49i24
103,d16485s49i27
25,d16485s30i6
25,d16485s26i4
75,d16485s24i11
#N/A,d16485s22i3
103,d16485s21i11
103,d16484s9i8
103,d16484s9i43
103,d16484s9i2
106,d16484s6i5
62,d16484s12i3
3,d16073s40i4
3,d16073s36i4
114,d16810s8i1
114,d16810s44i1
#N/A,d16663s7i2
114,d16579s19i1
114,d16579s6i7
98,d16691s24i1
#N/A,d16662s9i1
21,d16662s11i7
79,d16662s10i3
79,d16662s10i5
#N/A,d16650s5i6
#N/A,d16610s20i1
#N/A,d16610s20i2
79,d16610s19i3
3,d15935s3i21
3,d15935s18i9
3,d15935s18i10
3,d15935s18i17
3,d15934s13i25
65,d15934s11i3
1,d15933s17i2
3,d15933s16i13
3,d15933s11i18
3,d15932s6i11
28,1502s7i1
28,145s29i2
4,144s8i1
4,144s6i2
39,1251s1i93
131,d16682s9i9
#N/A,d16666s6i5
62,d16540s5i8
103,d16518s12i6
#N/A,d16514s22i2
103,d16512s6i1
3,3998s24i9
1,d15888s5i4
3,d16072s8i10
3,d16072s8i32
3,d16072s8i41
32,d16072s6i6
3,d16072s4i21
3,d16072s37i5
3,d16072s36i1
3,d16072s24i4
3,d16072s2i5
7,d16072s19i2
7,d16072s18i1
#N/A,d16072s17i1
3,d16072s13i51
3,d16072s13i52
3,d16072s13i53
3,d16072s13i70
3,d16072s13i91
3,d16072s13i180
3,d16072s13i202
3,d16072s13i204
3,d16072s13i208
3,d16072s13i249
28,d16072s10i4
6,d16794s25i1
7,d16794s22i1
3,d16364s5i3
28,d16205s29i5
28,d16205s14i4
3,d15765s11i25
1,3406s28i3
3,3401s133i6
3,3401s104i1
62,d16696s8i3
62,d16696s8i10
#N/A,d16696s31i2
25,d16696s14i22
104,d16695s9i8
104,d16695s84i7
95,d16694s23i1
39,d16694s117i1
#N/A,d16693s4i1
#N/A,d16693s3i3
#N/A,d16690s5i5
98,d16690s26i3
98,d16690s26i9
103,d16690s21i11
#N/A,d16690s2i1
21,d16690s15i4
98,d16690s14i1
82,d16688s4i6
82,d16688s4i9
62,d16686s3i1
62,d16686s2i2
62,d16686s2i6
#N/A,d16686s14i4
#N/A,d16685s7i6
21,d16685s45i1
#N/A,d16685s34i4
#N/A,d16685s2i1
#N/A,d16684s11i1
104,d16683s6i1
82,d16683s55i2
#N/A,d16683s54i4
104,d16683s53i1
#N/A,d16683s5i1
#N/A,d16683s47i1
#N/A,d16683s47i2
#N/A,d16683s47i3
#N/A,d16683s47i4
#N/A,d16683s47i5
#N/A,d16683s47i6
62,d16683s34i1
62,d16683s34i3
#N/A,d16683s11i1
104,d16683s10i4
131,d16682s9i6
131,d16682s9i7
131,d16682s9i13
98,d16680s7i1
103,d16678s10i2
#N/A,d16676s6i9
103,d16675s5i1
103,d16675s5i7
79,d16675s3i21
103,d16675s29i5
103,d16675s29i9
103,d16675s27i3
75,d16675s2i1
103,d16675s10i1
103,d16675s10i3
95,d16672s17i3
#N/A,d16672s16i3
98,d16672s12i45
98,d16672s12i5
98,d16672s12i7
98,d16672s12i14
#N/A,d16671s14i4
#N/A,d16670s2i2
#N/A,d16670s2i7
#N/A,d16670s13i1
#N/A,d16670s10i3
#N/A,d16669s5i1
104,d16668s9i8
104,d16668s8i4
104,d16668s56i2
103,d16668s50i9
103,d16668s50i13
#N/A,d16668s44i3
#N/A,d16668s36i3
#N/A,d16668s21i1
62,d16668s17i6
#N/A,d16668s15i3
#N/A,d16668s14i2
#N/A,d16668s14i3
#N/A,d16666s8i5
#N/A,d16666s8i6
#N/A,d16666s8i7
#N/A,d16666s8i12
#N/A,d16666s6i3
#N/A,d16666s6i4
#N/A,d16666s3i1
103,d16666s11i13
#N/A,d16651s25i27
#N/A,d16648s6i63
3,3307s34i11
28,3307s8i1
3,3307s5i13
3,3304s26i3
3,3305s144i8
9,3305s107i16
6,3305s100i4
6,3305s100i2
6,3305s100i1
6,3305s98i4
6,3305s83i3
3,3305s64i64
3,3305s64i56
3,3305s64i53
3,3305s64i50
9,3305s45i17
3,3305s10i2
114,d16315s4i4
114,d16314s24i5
28,d16201s7i7
28,d16201s6i4
#N/A,d16314s4i1
7,4098s66i5
6,4098s49i10
14,d16714s10i1
2,d16713s8i8
2,d16713s8i1
15,d16713s7i4
14,d16713s17i2
21,d16713s15i3
21,d16713s14i6
2,d16713s10i9
25,d16646s69i9
25,d16646s69i12
104,d16615s7i10
81,d16614s5i2
81,d16614s12i3
62,d16540s5i1
62,d16540s5i6
62,d16540s5i9
62,d16522s6i1
3,3305s64i141
#N/A,d16608s7i1
79,d16606s3i1
79,d16541s2i17
104,d16541s11i18
#N/A,d16537s3i27
81,d16534s4i4
#N/A,d16530s6i1
103,d16525s4i3
103,d16525s4i19
9,d16623s37i2
10,d16623s10i3
8,d16618s6i3
38,d16604s2i3
9,d16391s113i8
9,4129s2i4
9,4129s7i2
38,4113s18i12
28,4113s16i20
62,d16523s2i6
98,d16521s7i2
103,d16520s26i6
104,d16519s5i17
104,d16519s16i14
98,d16518s4i3
98,d16518s4i17
77,d16515s4i1
62,d16514s9i9
62,d16514s9i5
#N/A,d16507s13i4
#N/A,d16507s13i10
#N/A,d16507s13i16
117,d16386s11i9
55,d16634s65i1
55,d16634s65i2
59,d16388s13i1
59,d16388s13i5
3,d16368s8i15
#N/A,d16380s74i3
88,d16386s19i1
3,4020s82i12
117,d16386s11i2
117,d16386s11i3
117,d16386s11i4
117,d16386s11i8
117,d16386s11i10
55,d16385s87i1
55,d16385s87i2
55,d16385s87i3
55,d16385s87i4
25,d16385s74i5
55,d16385s66i1
55,d16385s66i2
55,d16385s66i3
8,4020s74i1
1,4020s52i3
9,d16604s4i3
7,d16604s10i3
28,d16391s44i2
28,d16391s33i1
55,d16383s34i7
55,d16383s34i8
55,d16383s34i9
55,d16383s34i3
55,d16383s34i4
55,d16383s34i5
55,d16383s34i6
137,d16383s12i10
55,d16382s63i1
55,d16382s63i2
3,4335s12i16
3,4335s12i9
10,d16482s68i11
58,d16482s40i1
58,d16482s33i8
58,d16482s28i12
58,d16482s26i2
58,d16482s23i4
58,d16482s23i15
58,d16482s22i1
58,d16482s22i6
58,d16482s21i1
1,d15764s34i7
127,d15764s29i1
1,d15764s27i3
7,3085s48i4
7,3085s48i6
6,d16285s39i1
1,d16285s14i7
1,d16285s14i10
28,d16288s54i2
7,d16288s43i3
3,d16288s29i81
3,d16288s29i24
3,d16225s8i1
114,d16225s41i2
3,d16225s32i2
3,d16225s32i9
7,d16224s2i1
1,d16224s19i1
3,d16224s16i15
3,d16224s15i18
3,d16224s14i1
3,d16224s12i45
7,d16224s11i6
3,d16224s10i32
3,d16224s10i35
26,4106s6i3
21,4106s53i6
21,4106s53i7
21,4106s52i2
21,4106s50i4
114,4106s47i3
3,4106s42i14
3,4106s41i10
5,4104s27i5
5,4104s27i13
7,d16069s27i4
3,3216s2i37
3,3216s2i42
3,3216s11i1
28,3254s6i1
38,3254s26i2
3,3254s21i8
38,3254s20i1
3,3254s18i60
7,3976s22i3
17,d16297s1i1
17,d16297s2i6
28,d16196s3i2
38,d16300s6i2
17,d16295s2i6
28,d16296s6i2
122,d16132s8i1
122,d16132s7i1
122,d16132s6i1
122,d16132s4i1
122,d16132s3i1
69,d15704s9i1
69,d15704s8i1
69,d15704s7i1
69,d15704s6i1
69,d15704s5i1
69,d15704s4i1
69,d15704s3i1
69,d15704s2i1
69,d15704s1i1
1,d16131s9i7
6,d16131s8i29
6,d16131s6i7
6,d16131s5i6
6,d16131s3i1
39,d15705s8i1
39,d15705s7i17
5,d16173s13i1
5,d16173s12i1
38,d16172s6i2
17,d15809s6i2
17,d15808s6i3
